File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF964KDQ	bed narrowPeak	optimal idr thresholded peaks	ENCSR407BEZ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZHX2-human	DNA		see document	see document		False	2014-07-07	ENCODE				1, 2							ENCFF201VJV, ENCFF419RSJ, ENCFF524LUT, ENCFF832QNI	183321	ENCODE Processing Pipeline	0e030190a94a2bf9c0cacfddfe0da664		https://www.encodeproject.org/files/ENCFF964KDQ/@@download/ENCFF964KDQ.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth			
ENCFF640NJO	bed narrowPeak	peaks	ENCSR407BEZ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZHX2-human	DNA		see document	see document		False	2014-07-07	ENCODE				1							ENCFF049HWT, ENCFF162VTZ, ENCFF632RLI	5898427	ENCODE Processing Pipeline	71586927917965273b6ddd08788748b3		https://www.encodeproject.org/files/ENCFF640NJO/@@download/ENCFF640NJO.bed.gz	hg19			released	antibody characterized with exemption, low read depth			
ENCFF236YIV	bed narrowPeak	peaks	ENCSR407BEZ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZHX2-human	DNA		see document	see document		False	2014-07-07	ENCODE				1, 2							ENCFF049HWT, ENCFF162VTZ, ENCFF373SVA, ENCFF632RLI	6606384	ENCODE Processing Pipeline	39079c11f06e03b52817ab5baa7a382c		https://www.encodeproject.org/files/ENCFF236YIV/@@download/ENCFF236YIV.bed.gz	hg19			released	antibody characterized with exemption, low read depth			
ENCFF974OIC	bed narrowPeak	optimal idr thresholded peaks	ENCSR407BEZ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZHX2-human	DNA		see document	see document		False	2014-07-07	ENCODE				1, 2							ENCFF001TDO, ENCFF236YIV, ENCFF392FYA, ENCFF640NJO	181311	ENCODE Processing Pipeline	79e70a2005e90b9615aa7013c7effab6		https://www.encodeproject.org/files/ENCFF974OIC/@@download/ENCFF974OIC.bed.gz	hg19			released	antibody characterized with exemption, low read depth			
ENCFF392FYA	bed narrowPeak	peaks	ENCSR407BEZ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZHX2-human	DNA		see document	see document		False	2014-07-07	ENCODE				2							ENCFF049HWT, ENCFF373SVA, ENCFF632RLI	5815654	ENCODE Processing Pipeline	789ea54b22d634605073450e80cc16cd		https://www.encodeproject.org/files/ENCFF392FYA/@@download/ENCFF392FYA.bed.gz	hg19			released	antibody characterized with exemption, low read depth			
ENCFF918ZBN	bed narrowPeak	conservative idr thresholded peaks	ENCSR407BEZ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZHX2-human	DNA		see document	see document		False	2014-07-07	ENCODE				1, 2							ENCFF001TDO, ENCFF236YIV, ENCFF392FYA, ENCFF640NJO	177895	ENCODE Processing Pipeline	b93c6dfcd334037dcd3542027a6978b8		https://www.encodeproject.org/files/ENCFF918ZBN/@@download/ENCFF918ZBN.bed.gz	hg19			released	antibody characterized with exemption, low read depth			
ENCFF004WGM	bed narrowPeak	peaks	ENCSR261EDU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				MNT-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF190EPQ, ENCFF266AHN, ENCFF510TME, ENCFF950AXC	7088762	ENCODE Processing Pipeline	5d04205303f9ea107b5967b9d5481238		https://www.encodeproject.org/files/ENCFF004WGM/@@download/ENCFF004WGM.bed.gz	GRCh38			released				
ENCFF739FJY	bed narrowPeak	peaks	ENCSR261EDU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				MNT-human	DNA					False	2016-07-28	ENCODE				1							ENCFF190EPQ, ENCFF266AHN	6414030	ENCODE Processing Pipeline	2f1396dfeca37ae31a37a854590f51fd		https://www.encodeproject.org/files/ENCFF739FJY/@@download/ENCFF739FJY.bed.gz	GRCh38			released				
ENCFF910JCG	bed narrowPeak	peaks	ENCSR261EDU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				MNT-human	DNA					False	2016-07-28	ENCODE				2							ENCFF510TME, ENCFF950AXC	6287167	ENCODE Processing Pipeline	a580852a7fade307ea569e92d72598a4		https://www.encodeproject.org/files/ENCFF910JCG/@@download/ENCFF910JCG.bed.gz	GRCh38			released				
ENCFF498PHD	bed narrowPeak	conservative idr thresholded peaks	ENCSR261EDU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				MNT-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF004WGM, ENCFF419RSJ, ENCFF739FJY, ENCFF910JCG	499526	ENCODE Processing Pipeline	14d9bc4545ebc24521c46456230a97f1		https://www.encodeproject.org/files/ENCFF498PHD/@@download/ENCFF498PHD.bed.gz	GRCh38			released				
ENCFF562FMQ	bed narrowPeak	optimal idr thresholded peaks	ENCSR261EDU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				MNT-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF004WGM, ENCFF419RSJ, ENCFF739FJY, ENCFF910JCG	639395	ENCODE Processing Pipeline	21f74dd6593f61e4daf5eb1462bc6967		https://www.encodeproject.org/files/ENCFF562FMQ/@@download/ENCFF562FMQ.bed.gz	GRCh38			released				
ENCFF777ZCS	bed narrowPeak	peaks	ENCSR261EDU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				MNT-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF207NEA, ENCFF449NNE, ENCFF766FGH, ENCFF999EQI	7160980	ENCODE Processing Pipeline	2eaa3ddb496371afbd1373c7773b412b		https://www.encodeproject.org/files/ENCFF777ZCS/@@download/ENCFF777ZCS.bed.gz	hg19			released				
ENCFF233WRK	bed narrowPeak	peaks	ENCSR261EDU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				MNT-human	DNA					False	2016-07-28	ENCODE				2							ENCFF766FGH, ENCFF999EQI	6273667	ENCODE Processing Pipeline	bf9c6ff41f824cfacebeaaf81e8d3024		https://www.encodeproject.org/files/ENCFF233WRK/@@download/ENCFF233WRK.bed.gz	hg19			released				
ENCFF471EDO	bed narrowPeak	peaks	ENCSR261EDU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				MNT-human	DNA					False	2016-07-28	ENCODE				1							ENCFF207NEA, ENCFF449NNE	6397733	ENCODE Processing Pipeline	7d121d6e7631413064a897e119812a8d		https://www.encodeproject.org/files/ENCFF471EDO/@@download/ENCFF471EDO.bed.gz	hg19			released				
ENCFF634BXB	bed narrowPeak	conservative idr thresholded peaks	ENCSR261EDU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				MNT-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF001TDO, ENCFF233WRK, ENCFF471EDO, ENCFF777ZCS	524426	ENCODE Processing Pipeline	fe2729f2d45daae15fd5ef67b84c5386		https://www.encodeproject.org/files/ENCFF634BXB/@@download/ENCFF634BXB.bed.gz	hg19			released				
ENCFF453CYS	bed narrowPeak	optimal idr thresholded peaks	ENCSR261EDU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				MNT-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF001TDO, ENCFF233WRK, ENCFF471EDO, ENCFF777ZCS	662021	ENCODE Processing Pipeline	65e3de7b1b6c017563759ecdd75a19e1		https://www.encodeproject.org/files/ENCFF453CYS/@@download/ENCFF453CYS.bed.gz	hg19			released				
ENCFF791WOZ	bed narrowPeak	peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				2							ENCFF475DWJ, ENCFF621RXC, ENCFF687AXX	7274360	ENCODE Processing Pipeline	aa9c1a9239c2011f8ce80ca085839874		https://www.encodeproject.org/files/ENCFF791WOZ/@@download/ENCFF791WOZ.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF472RKK	bed narrowPeak	peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				3							ENCFF475DWJ, ENCFF621RXC, ENCFF988SHG	6785866	ENCODE Processing Pipeline	d90f2d013a451f516569bd05f69a4d8c		https://www.encodeproject.org/files/ENCFF472RKK/@@download/ENCFF472RKK.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF479ZWE	bed narrowPeak	peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				3							ENCFF172XZA, ENCFF833VNH, ENCFF843IXX	6777639	ENCODE Processing Pipeline	97efcd324cb320e3cf60a91f74e37c2d		https://www.encodeproject.org/files/ENCFF479ZWE/@@download/ENCFF479ZWE.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF039PAX	bed narrowPeak	peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				2							ENCFF621RXC, ENCFF687AXX	7370294	ENCODE Processing Pipeline	d3c183ce9a9d04f1a80e3d0befbf865c		https://www.encodeproject.org/files/ENCFF039PAX/@@download/ENCFF039PAX.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF161YKO	bed narrowPeak	peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				3							ENCFF621RXC, ENCFF988SHG	6468312	ENCODE Processing Pipeline	2d8229773dbf9431462be33710be55d8		https://www.encodeproject.org/files/ENCFF161YKO/@@download/ENCFF161YKO.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF155XUJ	bed narrowPeak	peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				2, 3							ENCFF621RXC, ENCFF687AXX, ENCFF988SHG	7243861	ENCODE Processing Pipeline	72e13dc9ca51428e73207b7d4f4ff027		https://www.encodeproject.org/files/ENCFF155XUJ/@@download/ENCFF155XUJ.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF721RTR	bed narrowPeak	conservative idr thresholded peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				2, 3							ENCFF039PAX, ENCFF155XUJ, ENCFF161YKO, ENCFF419RSJ	70432	ENCODE Processing Pipeline	12c580abc2adc9061e0e25749b5a0fd6		https://www.encodeproject.org/files/ENCFF721RTR/@@download/ENCFF721RTR.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF858WPR	bed narrowPeak	optimal idr thresholded peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				2, 3							ENCFF039PAX, ENCFF155XUJ, ENCFF161YKO, ENCFF419RSJ	129151	ENCODE Processing Pipeline	4147289299a069fe6a09bf7fca8c0e70		https://www.encodeproject.org/files/ENCFF858WPR/@@download/ENCFF858WPR.bed.gz	GRCh38			released		experiment not submitted to GEO		
ENCFF990DMH	bed narrowPeak	conservative idr thresholded peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				2, 3							ENCFF001TDO, ENCFF106XCP, ENCFF415JVE, ENCFF852WZC	71004	ENCODE Processing Pipeline	7b434404b5f8131c61d305bdbdee0284		https://www.encodeproject.org/files/ENCFF990DMH/@@download/ENCFF990DMH.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF106XCP	bed narrowPeak	peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				2							ENCFF806VEG, ENCFF843IXX	7359580	ENCODE Processing Pipeline	03abac627f5d7e3670e673c5de04311d		https://www.encodeproject.org/files/ENCFF106XCP/@@download/ENCFF106XCP.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF415JVE	bed narrowPeak	peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				3							ENCFF833VNH, ENCFF843IXX	6462659	ENCODE Processing Pipeline	980843bd0abdb25a0fded50ab376fec6		https://www.encodeproject.org/files/ENCFF415JVE/@@download/ENCFF415JVE.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF852WZC	bed narrowPeak	peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				2, 3							ENCFF806VEG, ENCFF833VNH, ENCFF843IXX	7232429	ENCODE Processing Pipeline	fbf3fa626787aea1c919f86edddbe63c		https://www.encodeproject.org/files/ENCFF852WZC/@@download/ENCFF852WZC.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF539NTA	bed narrowPeak	optimal idr thresholded peaks	ENCSR791AGT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF24-human	DNA					False	2018-01-29	ENCODE				2, 3							ENCFF001TDO, ENCFF106XCP, ENCFF415JVE, ENCFF852WZC	129205	ENCODE Processing Pipeline	bf9b021386c9ca484566857247f651cb		https://www.encodeproject.org/files/ENCFF539NTA/@@download/ENCFF539NTA.bed.gz	hg19			released		experiment not submitted to GEO		
ENCFF363SUO	bed narrowPeak	peaks	ENCSR277VIC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HDAC6-human	DNA					False	2017-12-14	ENCODE				1							ENCFF165PBN, ENCFF705NOL, ENCFF787LCO	5951451	ENCODE Processing Pipeline	86faffd04f45d2c295fe5c46174bbb15		https://www.encodeproject.org/files/ENCFF363SUO/@@download/ENCFF363SUO.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF636HOL	bed narrowPeak	peaks	ENCSR277VIC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HDAC6-human	DNA					False	2017-12-14	ENCODE				2							ENCFF165PBN, ENCFF705NOL, ENCFF789IXD	5894402	ENCODE Processing Pipeline	c8b1cd66b16a7c6238ccd407bb53b7a8		https://www.encodeproject.org/files/ENCFF636HOL/@@download/ENCFF636HOL.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF453FOJ	bed narrowPeak	peaks	ENCSR277VIC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HDAC6-human	DNA					False	2017-12-14	ENCODE				1, 2							ENCFF165PBN, ENCFF705NOL, ENCFF787LCO, ENCFF789IXD	6807763	ENCODE Processing Pipeline	b5c16f399c7c73f15e05dd49b929e61c		https://www.encodeproject.org/files/ENCFF453FOJ/@@download/ENCFF453FOJ.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF964PGC	bed narrowPeak	conservative idr thresholded peaks	ENCSR277VIC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HDAC6-human	DNA					False	2017-12-14	ENCODE				1, 2							ENCFF001TDO, ENCFF363SUO, ENCFF453FOJ, ENCFF636HOL	16527	ENCODE Processing Pipeline	e8875f1d91c4c02ae6b7a29f073ee995		https://www.encodeproject.org/files/ENCFF964PGC/@@download/ENCFF964PGC.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF847HDW	bed narrowPeak	optimal idr thresholded peaks	ENCSR277VIC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HDAC6-human	DNA					False	2017-12-14	ENCODE				1, 2							ENCFF001TDO, ENCFF363SUO, ENCFF453FOJ, ENCFF636HOL	22834	ENCODE Processing Pipeline	90d94f1c3b2b0814801f992432540df3		https://www.encodeproject.org/files/ENCFF847HDW/@@download/ENCFF847HDW.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF609DKJ	bed narrowPeak	conservative idr thresholded peaks	ENCSR277VIC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HDAC6-human	DNA					False	2017-12-14	ENCODE				1, 2							ENCFF419RSJ, ENCFF847RHC, ENCFF936IRP, ENCFF944TIO	16787	ENCODE Processing Pipeline	72f89bd14cc6a6aeefaa6829fd082496		https://www.encodeproject.org/files/ENCFF609DKJ/@@download/ENCFF609DKJ.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF109EXK	bed narrowPeak	optimal idr thresholded peaks	ENCSR277VIC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HDAC6-human	DNA					False	2017-12-14	ENCODE				1, 2							ENCFF419RSJ, ENCFF847RHC, ENCFF936IRP, ENCFF944TIO	22077	ENCODE Processing Pipeline	bad77aaeea5245e2679a4d8e6aef4780		https://www.encodeproject.org/files/ENCFF109EXK/@@download/ENCFF109EXK.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF944TIO	bed narrowPeak	peaks	ENCSR277VIC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HDAC6-human	DNA					False	2017-12-14	ENCODE				2							ENCFF611QGZ, ENCFF645CCA, ENCFF943MYJ	5922324	ENCODE Processing Pipeline	4da4174c6613ccb5433521cdab147e90		https://www.encodeproject.org/files/ENCFF944TIO/@@download/ENCFF944TIO.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF847RHC	bed narrowPeak	peaks	ENCSR277VIC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HDAC6-human	DNA					False	2017-12-14	ENCODE				1							ENCFF321SED, ENCFF645CCA, ENCFF943MYJ	6005995	ENCODE Processing Pipeline	c5fcb0b42b50ee2f1e2cb16dbf6a0879		https://www.encodeproject.org/files/ENCFF847RHC/@@download/ENCFF847RHC.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF936IRP	bed narrowPeak	peaks	ENCSR277VIC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				HDAC6-human	DNA					False	2017-12-14	ENCODE				1, 2							ENCFF321SED, ENCFF611QGZ, ENCFF645CCA, ENCFF943MYJ	6735995	ENCODE Processing Pipeline	5c2137b3ad4ca722c9bdca8d0f62dc2d		https://www.encodeproject.org/files/ENCFF936IRP/@@download/ENCFF936IRP.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF672RYT	bed narrowPeak	conservative idr thresholded peaks	ENCSR752NDX	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF282-human	DNA					False	2018-01-26	ENCODE				1, 2							ENCFF001TDO, ENCFF165DIG, ENCFF313GGY, ENCFF719GJP	18102	ENCODE Processing Pipeline	3fa1363daa49b94d7e3f005330d32334		https://www.encodeproject.org/files/ENCFF672RYT/@@download/ENCFF672RYT.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO	partially characterized antibody	
ENCFF313GGY	bed narrowPeak	peaks	ENCSR752NDX	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF282-human	DNA					False	2018-01-26	ENCODE				1							ENCFF003ABO, ENCFF449NNE, ENCFF999EQI	6804060	ENCODE Processing Pipeline	9813556719a3b8f9ebd4afce29d0dc75		https://www.encodeproject.org/files/ENCFF313GGY/@@download/ENCFF313GGY.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO	partially characterized antibody	
ENCFF719GJP	bed narrowPeak	peaks	ENCSR752NDX	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF282-human	DNA					False	2018-01-26	ENCODE				2							ENCFF449NNE, ENCFF794JSD	6416388	ENCODE Processing Pipeline	5230bc97fb13b74944790369817f78e9		https://www.encodeproject.org/files/ENCFF719GJP/@@download/ENCFF719GJP.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO	partially characterized antibody	
ENCFF165DIG	bed narrowPeak	peaks	ENCSR752NDX	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF282-human	DNA					False	2018-01-26	ENCODE				1, 2							ENCFF003ABO, ENCFF449NNE, ENCFF794JSD, ENCFF999EQI	7345312	ENCODE Processing Pipeline	3cf07477d5d95963904fe6b779c305e8		https://www.encodeproject.org/files/ENCFF165DIG/@@download/ENCFF165DIG.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO	partially characterized antibody	
ENCFF266KSD	bed narrowPeak	optimal idr thresholded peaks	ENCSR752NDX	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF282-human	DNA					False	2018-01-26	ENCODE				1, 2							ENCFF001TDO, ENCFF165DIG, ENCFF313GGY, ENCFF719GJP	40174	ENCODE Processing Pipeline	166fa526550204b365512e1d5ada00c2		https://www.encodeproject.org/files/ENCFF266KSD/@@download/ENCFF266KSD.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO	partially characterized antibody	
ENCFF245UJS	bed narrowPeak	peaks	ENCSR752NDX	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				ZNF282-human	DNA					False	2018-01-26	ENCODE				1							ENCFF190EPQ, ENCFF898VBC, ENCFF950AXC	6681099	ENCODE Processing Pipeline	00c3a5643307281a7f8993dcf90fa9cd		https://www.encodeproject.org/files/ENCFF245UJS/@@download/ENCFF245UJS.bed.gz	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO	partially characterized antibody	
