File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF243RQR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR202BFN	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										U2AF2-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF033XVX/, /files/ENCFF825YLL/	2250801	Gene Yeo, UCSD	0fbbe8dfe61424ecaafd2bc33c558d4b		https://www.encodeproject.org/files/ENCFF243RQR/@@download/ENCFF243RQR.bed.gz				released	s3://encode-public/2016/11/30/31e75701-2fb4-4e38-b3d4-db5cd75c5c06/ENCFF243RQR.bed.gz	mixed read lengths		
ENCFF061DTB	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR277DEO	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										NKRF-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF233SNH/, /files/ENCFF864UGQ/, /files/ENCFF470VYY/, /files/ENCFF825FWR/, /files/ENCFF039QTN/, /files/ENCFF085NXC/	83461	Gene Yeo, UCSD	21ebe3a09e3f4915bd1fe6fc2824479a		https://www.encodeproject.org/files/ENCFF061DTB/@@download/ENCFF061DTB.bed.gz				released	s3://encode-public/2018/06/08/8887e4be-249c-4a6c-bff5-cd3f89c24a92/ENCFF061DTB.bed.gz	mixed read lengths		
ENCFF045HSV	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR277DEO	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										NKRF-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF273RFL/, /files/ENCFF432EVC/, /files/ENCFF623DUI/, /files/ENCFF269URO/, /files/ENCFF144QQC/, /files/ENCFF391WTM/	85129	Gene Yeo, UCSD	6c1574e04e724a43e0c13d1ee68a05b9		https://www.encodeproject.org/files/ENCFF045HSV/@@download/ENCFF045HSV.bed.gz				released	s3://encode-public/2018/12/03/74bcbe60-d43e-424c-86c6-a8206bfd6500/ENCFF045HSV.bed.gz	mixed read lengths		
ENCFF233SNH	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR277DEO	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										NKRF-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF470VYY/, /files/ENCFF085NXC/	3479868	Gene Yeo, UCSD	c45b6c1dbe83f498aba2637bfb8ab0bb		https://www.encodeproject.org/files/ENCFF233SNH/@@download/ENCFF233SNH.bed.gz				released	s3://encode-public/2016/11/30/7495f6af-5bcc-447a-a16a-d49938a7ba42/ENCFF233SNH.bed.gz	mixed read lengths		
ENCFF864UGQ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR277DEO	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										NKRF-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF825FWR/, /files/ENCFF085NXC/	2333475	Gene Yeo, UCSD	d2cddd146481d2389fb267c19b425704		https://www.encodeproject.org/files/ENCFF864UGQ/@@download/ENCFF864UGQ.bed.gz				released	s3://encode-public/2016/11/30/9512b4fa-a7bd-4453-a9a5-e9cde5d7d36d/ENCFF864UGQ.bed.gz	mixed read lengths		
ENCFF432EVC	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR277DEO	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										NKRF-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF144QQC/, /files/ENCFF273RFL/	3439354	Gene Yeo, UCSD	67b41f16742ba9a91cd096d5d0f90ba0		https://www.encodeproject.org/files/ENCFF432EVC/@@download/ENCFF432EVC.bed.gz				released	s3://encode-public/2016/11/30/7f3e5500-b34f-4501-8c25-f68549424bd4/ENCFF432EVC.bed.gz	mixed read lengths		
ENCFF623DUI	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR277DEO	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										NKRF-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF391WTM/, /files/ENCFF273RFL/	2291921	Gene Yeo, UCSD	5e31845c65a21a2b15a04ad89da7b22d		https://www.encodeproject.org/files/ENCFF623DUI/@@download/ENCFF623DUI.bed.gz				released	s3://encode-public/2016/11/30/261a665a-ee21-40ab-be27-127e5885e62c/ENCFF623DUI.bed.gz	mixed read lengths		
ENCFF637JMJ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR135VMS	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF016TIF/, /files/ENCFF870HZF/, /files/ENCFF220ECM/, /files/ENCFF229GCX/, /files/ENCFF443NQT/, /files/ENCFF039QTN/	56416	Gene Yeo, UCSD	6e4809aa59050348892c4a7c3b888921		https://www.encodeproject.org/files/ENCFF637JMJ/@@download/ENCFF637JMJ.bed.gz				released	s3://encode-public/2018/06/08/bfd64f94-2c61-4518-89ae-4287e652c38b/ENCFF637JMJ.bed.gz			
ENCFF985ECA	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR135VMS	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF825AVT/, /files/ENCFF269URO/, /files/ENCFF581BHC/, /files/ENCFF156KLS/, /files/ENCFF055MTP/, /files/ENCFF252SPM/	56931	Gene Yeo, UCSD	c945f98be3a75847b7860250321ccda0		https://www.encodeproject.org/files/ENCFF985ECA/@@download/ENCFF985ECA.bed.gz				released	s3://encode-public/2018/12/03/d282c2f6-735a-4fad-8813-799aa64392b1/ENCFF985ECA.bed.gz			
ENCFF870HZF	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR135VMS	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF443NQT/, /files/ENCFF016TIF/	1941998	Gene Yeo, UCSD	dfabf7ec60a164b8a21cd7bf530895fb		https://www.encodeproject.org/files/ENCFF870HZF/@@download/ENCFF870HZF.bed.gz				released	s3://encode-public/2016/11/30/3fe97caf-34c1-4737-a6ad-ac334aa59917/ENCFF870HZF.bed.gz			
ENCFF220ECM	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR135VMS	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF229GCX/, /files/ENCFF016TIF/	2626098	Gene Yeo, UCSD	a850b2d9c233181378d3ce5c26c6f50f		https://www.encodeproject.org/files/ENCFF220ECM/@@download/ENCFF220ECM.bed.gz				released	s3://encode-public/2016/11/30/1120367b-f675-42ac-979b-127859a8cb87/ENCFF220ECM.bed.gz			
ENCFF581BHC	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR135VMS	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF055MTP/, /files/ENCFF156KLS/	1918120	Gene Yeo, UCSD	916c66a6d5eaf090ca2b4d0de95483d0		https://www.encodeproject.org/files/ENCFF581BHC/@@download/ENCFF581BHC.bed.gz				released	s3://encode-public/2016/11/30/02db75f0-e5b4-49db-bed2-a6b274448a31/ENCFF581BHC.bed.gz			
ENCFF825AVT	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR135VMS	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										LSM11-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF252SPM/, /files/ENCFF156KLS/	2616539	Gene Yeo, UCSD	1e846a7313ffebb4ff8333847b780d81		https://www.encodeproject.org/files/ENCFF825AVT/@@download/ENCFF825AVT.bed.gz				released	s3://encode-public/2016/11/30/240735d8-111b-4952-8cc8-48831f3ffa03/ENCFF825AVT.bed.gz			
ENCFF355WVE	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR755TJC	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPUL1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF398LMC/, /files/ENCFF076JEG/, /files/ENCFF039QTN/, /files/ENCFF647EHU/, /files/ENCFF801KHR/, /files/ENCFF676GXG/	10228	Gene Yeo, UCSD	228330a7ad7f809c4bd9c95f5ce21cf9		https://www.encodeproject.org/files/ENCFF355WVE/@@download/ENCFF355WVE.bed.gz				released	s3://encode-public/2018/06/08/bdd1ff99-804f-4e0b-9c15-508421e0b335/ENCFF355WVE.bed.gz			
ENCFF610JVZ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR755TJC	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPUL1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF536XVW/, /files/ENCFF956ELY/, /files/ENCFF269URO/, /files/ENCFF635FQJ/, /files/ENCFF487VHA/, /files/ENCFF569CXX/	10383	Gene Yeo, UCSD	eea41572911814bf6d80937ac5464032		https://www.encodeproject.org/files/ENCFF610JVZ/@@download/ENCFF610JVZ.bed.gz				released	s3://encode-public/2018/12/03/d6604bcb-3b2d-440b-a40e-6025ea697686/ENCFF610JVZ.bed.gz			
ENCFF676GXG	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR755TJC	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPUL1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF076JEG/, /files/ENCFF647EHU/	2229918	Gene Yeo, UCSD	704e25445aa8dcce1185cfdd6f12f06f		https://www.encodeproject.org/files/ENCFF676GXG/@@download/ENCFF676GXG.bed.gz				released	s3://encode-public/2016/11/30/ba2519b0-1aa9-409c-a0db-61a036b81e76/ENCFF676GXG.bed.gz			
ENCFF801KHR	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR755TJC	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPUL1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF398LMC/, /files/ENCFF647EHU/	2817090	Gene Yeo, UCSD	8deb1aaaf9488377f4d523e33befcdbe		https://www.encodeproject.org/files/ENCFF801KHR/@@download/ENCFF801KHR.bed.gz				released	s3://encode-public/2016/11/30/125c00e1-5db9-4fb7-a5c8-f9dc288e1669/ENCFF801KHR.bed.gz			
ENCFF487VHA	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR755TJC	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPUL1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF956ELY/, /files/ENCFF635FQJ/	2841860	Gene Yeo, UCSD	bdb36a7f4a0b069452f20ec13330515d		https://www.encodeproject.org/files/ENCFF487VHA/@@download/ENCFF487VHA.bed.gz				released	s3://encode-public/2016/11/30/700b1b8a-38aa-4dad-81ac-0647913282eb/ENCFF487VHA.bed.gz			
ENCFF569CXX	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR755TJC	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPUL1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF536XVW/, /files/ENCFF635FQJ/	2229550	Gene Yeo, UCSD	2c8dc65acf77b1bc6a0c89b6433f2818		https://www.encodeproject.org/files/ENCFF569CXX/@@download/ENCFF569CXX.bed.gz				released	s3://encode-public/2016/11/30/720d9ff4-b66a-44a0-8837-b6fd3ac1874f/ENCFF569CXX.bed.gz			
ENCFF021VWK	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR328LLU	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										U2AF1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF753HXO/, /files/ENCFF318ITR/, /files/ENCFF062APM/, /files/ENCFF078SCZ/, /files/ENCFF039QTN/, /files/ENCFF295GHA/	24460	Gene Yeo, UCSD	e780a0ed20e62871255c1c10488c3f3f		https://www.encodeproject.org/files/ENCFF021VWK/@@download/ENCFF021VWK.bed.gz				released	s3://encode-public/2018/06/08/dc91706a-2750-43e4-9c5e-b5cfdc99a719/ENCFF021VWK.bed.gz	mixed read lengths		
ENCFF056LEW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR328LLU	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										U2AF1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF769KHX/, /files/ENCFF076WAG/, /files/ENCFF545ZWD/, /files/ENCFF269URO/, /files/ENCFF755DUB/, /files/ENCFF059KEP/	25706	Gene Yeo, UCSD	86b3605b8e2b8614ed1020c25ee3c5e6		https://www.encodeproject.org/files/ENCFF056LEW/@@download/ENCFF056LEW.bed.gz				released	s3://encode-public/2018/12/03/1a16f10b-82c1-4804-a7f7-3259edb3000b/ENCFF056LEW.bed.gz	mixed read lengths		
ENCFF078SCZ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR328LLU	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										U2AF1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF062APM/, /files/ENCFF753HXO/	2384872	Gene Yeo, UCSD	284fb5e33ff24e8d9c130cb743fbf6a8		https://www.encodeproject.org/files/ENCFF078SCZ/@@download/ENCFF078SCZ.bed.gz				released	s3://encode-public/2016/11/30/d27ffc90-0545-407b-8ec2-57b072438ed7/ENCFF078SCZ.bed.gz	mixed read lengths		
ENCFF295GHA	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR328LLU	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										U2AF1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF318ITR/, /files/ENCFF753HXO/	2929488	Gene Yeo, UCSD	83591c19b493c56804be05462f73a191		https://www.encodeproject.org/files/ENCFF295GHA/@@download/ENCFF295GHA.bed.gz				released	s3://encode-public/2016/11/30/28323035-dfab-480d-9785-cfb8b3302247/ENCFF295GHA.bed.gz	mixed read lengths		
ENCFF769KHX	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR328LLU	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										U2AF1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF059KEP/, /files/ENCFF076WAG/	2399783	Gene Yeo, UCSD	a54cf41bc1d99df523d2a2117fa072fc		https://www.encodeproject.org/files/ENCFF769KHX/@@download/ENCFF769KHX.bed.gz				released	s3://encode-public/2016/11/30/e083658f-d9bc-4585-b3ea-ea96edae56ce/ENCFF769KHX.bed.gz	mixed read lengths		
ENCFF545ZWD	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR328LLU	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										U2AF1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF755DUB/, /files/ENCFF076WAG/	3011719	Gene Yeo, UCSD	bf3b2d1bd0d7a275c5aaf050b690fec0		https://www.encodeproject.org/files/ENCFF545ZWD/@@download/ENCFF545ZWD.bed.gz				released	s3://encode-public/2016/11/30/850a09e2-3a28-4792-9757-22551d6fc3d1/ENCFF545ZWD.bed.gz	mixed read lengths		
ENCFF440FET	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR921SXC	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										XPO5-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF679AXS/, /files/ENCFF756YND/, /files/ENCFF581UJN/, /files/ENCFF028MVM/, /files/ENCFF039QTN/, /files/ENCFF039AMW/	101979	Gene Yeo, UCSD	dd5e5e5bbf556079054298fb7c47a586		https://www.encodeproject.org/files/ENCFF440FET/@@download/ENCFF440FET.bed.gz				released	s3://encode-public/2018/06/08/d13ad1ba-457e-490f-800f-db220512ad52/ENCFF440FET.bed.gz			
ENCFF327VCE	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR921SXC	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										XPO5-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF801OMV/, /files/ENCFF207XKP/, /files/ENCFF269URO/, /files/ENCFF986QCU/, /files/ENCFF957KNE/, /files/ENCFF764UJQ/	98958	Gene Yeo, UCSD	c824853ceead7c6d47a86064e176778b		https://www.encodeproject.org/files/ENCFF327VCE/@@download/ENCFF327VCE.bed.gz				released	s3://encode-public/2018/12/03/512cd493-673e-4a31-9c92-51e9a3bf6f0a/ENCFF327VCE.bed.gz			
ENCFF756YND	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR921SXC	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										XPO5-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1	1_1							/files/ENCFF581UJN/, /files/ENCFF039AMW/	1604141	Gene Yeo, UCSD	5619b23a771500ba40f8a672921dd284		https://www.encodeproject.org/files/ENCFF756YND/@@download/ENCFF756YND.bed.gz				released	s3://encode-public/2016/11/30/e5ed3b4b-4530-4c1d-b4ef-0e963b3462bb/ENCFF756YND.bed.gz			
ENCFF028MVM	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR921SXC	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										XPO5-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	2	2_1							/files/ENCFF679AXS/, /files/ENCFF039AMW/	1489911	Gene Yeo, UCSD	68b932c5b0c4b5d40d398ab6dccb16ee		https://www.encodeproject.org/files/ENCFF028MVM/@@download/ENCFF028MVM.bed.gz				released	s3://encode-public/2016/11/30/c0eb0f97-4c33-4d4f-b0e9-c0f5c5058b61/ENCFF028MVM.bed.gz			
ENCFF957KNE	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR921SXC	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										XPO5-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1	1_1							/files/ENCFF207XKP/, /files/ENCFF986QCU/	1571917	Gene Yeo, UCSD	d8ac8cf0bc70edd806fef4bff4c5c283		https://www.encodeproject.org/files/ENCFF957KNE/@@download/ENCFF957KNE.bed.gz				released	s3://encode-public/2016/11/30/e885783b-82ba-4de0-955d-14d06b7478f2/ENCFF957KNE.bed.gz			
ENCFF801OMV	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR921SXC	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										XPO5-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	2	2_1							/files/ENCFF764UJQ/, /files/ENCFF986QCU/	1451531	Gene Yeo, UCSD	7aa39d440bb2bd8e3f41183c7d2bf3ee		https://www.encodeproject.org/files/ENCFF801OMV/@@download/ENCFF801OMV.bed.gz				released	s3://encode-public/2016/11/30/270a9bed-df86-4f34-befa-17f105e64614/ENCFF801OMV.bed.gz			
ENCFF510KUY	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR406OOZ	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										SUB1-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF978MMK/, /files/ENCFF402KQE/, /files/ENCFF908VRY/, /files/ENCFF033IXH/, /files/ENCFF039QTN/, /files/ENCFF994CFH/	79760	Gene Yeo, UCSD	28e67512013c89aec9bd0f5705a10389		https://www.encodeproject.org/files/ENCFF510KUY/@@download/ENCFF510KUY.bed.gz				released	s3://encode-public/2018/06/08/60483989-e3bd-4e79-9d98-1ed5b590a402/ENCFF510KUY.bed.gz			
ENCFF335JTC	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR406OOZ	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										SUB1-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF443VTY/, /files/ENCFF416HFS/, /files/ENCFF228FAK/, /files/ENCFF790BKB/, /files/ENCFF269URO/, /files/ENCFF723IPF/	77566	Gene Yeo, UCSD	96aeffcf35a7b7448b20583ff38950d5		https://www.encodeproject.org/files/ENCFF335JTC/@@download/ENCFF335JTC.bed.gz				released	s3://encode-public/2018/12/03/ac3dd796-e746-47ad-ad45-ff801d932730/ENCFF335JTC.bed.gz			
ENCFF033IXH	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR406OOZ	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										SUB1-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1	1_1							/files/ENCFF994CFH/, /files/ENCFF402KQE/	966908	Gene Yeo, UCSD	e7fce2c08fe503b6163d8459ad219378		https://www.encodeproject.org/files/ENCFF033IXH/@@download/ENCFF033IXH.bed.gz				released	s3://encode-public/2016/11/30/fce8dc44-6dea-4beb-9f03-fe6a8ea456e1/ENCFF033IXH.bed.gz			
ENCFF978MMK	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR406OOZ	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										SUB1-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	2	2_1							/files/ENCFF908VRY/, /files/ENCFF402KQE/	856070	Gene Yeo, UCSD	bad67f18031caad19d655ab3c1708581		https://www.encodeproject.org/files/ENCFF978MMK/@@download/ENCFF978MMK.bed.gz				released	s3://encode-public/2016/11/30/897ae309-c279-4c74-9f41-eedf188156df/ENCFF978MMK.bed.gz			
ENCFF790BKB	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR406OOZ	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										SUB1-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1	1_1							/files/ENCFF416HFS/, /files/ENCFF723IPF/	958423	Gene Yeo, UCSD	e3e1d25f9b892ae5b4f5b0edbad28595		https://www.encodeproject.org/files/ENCFF790BKB/@@download/ENCFF790BKB.bed.gz				released	s3://encode-public/2016/11/30/2f7fb3f4-7431-49d4-bd11-044e77c45a6e/ENCFF790BKB.bed.gz			
ENCFF443VTY	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR406OOZ	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										SUB1-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	2	2_1							/files/ENCFF228FAK/, /files/ENCFF723IPF/	828571	Gene Yeo, UCSD	9f48f8cbe323705a74f7b0556d10ada2		https://www.encodeproject.org/files/ENCFF443VTY/@@download/ENCFF443VTY.bed.gz				released	s3://encode-public/2016/11/30/c8fa7ba5-de31-4cd3-9c5f-3de4541eef10/ENCFF443VTY.bed.gz			
ENCFF587DYP	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR907GUB	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										ZC3H11A-human	RNA				ultraviolet irradiation	strand-specific	2018-04-24	ENCODE		see document	175-300	1	1_1							/files/ENCFF784LBV/, /files/ENCFF102OYH/	687027	Gene Yeo, UCSD	0a2b6a4f22dfb3361b5aab4284c6a7ab		https://www.encodeproject.org/files/ENCFF587DYP/@@download/ENCFF587DYP.bed.gz				archived	s3://encode-public/2016/04/05/14a2277c-337f-40b1-aa56-3add83ca0948/ENCFF587DYP.bed.gz			
ENCFF260RXC	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR907GUB	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										ZC3H11A-human	RNA				ultraviolet irradiation	strand-specific	2018-04-24	ENCODE		see document	175-300	2	2_1							/files/ENCFF225LEZ/, /files/ENCFF102OYH/	729579	Gene Yeo, UCSD	aadc7a3338265c4bc422a01ef4e9683d		https://www.encodeproject.org/files/ENCFF260RXC/@@download/ENCFF260RXC.bed.gz				archived	s3://encode-public/2016/04/05/1d798744-ba77-4c56-8295-33df41cfa3e4/ENCFF260RXC.bed.gz			
ENCFF055TAZ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR907GUB	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										ZC3H11A-human	RNA				ultraviolet irradiation	strand-specific	2018-04-24	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF102OYH/, /files/ENCFF141VGU/, /files/ENCFF058BHE/, /files/ENCFF039QTN/, /files/ENCFF225LEZ/, /files/ENCFF784LBV/	26074	Gene Yeo, UCSD	3669bc5a478ce7534ae03aba84c635bc		https://www.encodeproject.org/files/ENCFF055TAZ/@@download/ENCFF055TAZ.bed.gz				released	s3://encode-public/2018/06/08/0b1f5ba3-eb42-4348-8b58-57e9aee7788f/ENCFF055TAZ.bed.gz			
ENCFF592WIH	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR907GUB	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										ZC3H11A-human	RNA				ultraviolet irradiation	strand-specific	2018-04-24	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF025DXI/, /files/ENCFF269URO/, /files/ENCFF904WAE/, /files/ENCFF616NRU/, /files/ENCFF361GRY/, /files/ENCFF023GYY/	26038	Gene Yeo, UCSD	294f55ccf75b7a732fb89070c2c7ee09		https://www.encodeproject.org/files/ENCFF592WIH/@@download/ENCFF592WIH.bed.gz				released	s3://encode-public/2018/12/03/c31aa64b-9858-4ed5-bea3-1c0a21700482/ENCFF592WIH.bed.gz			
